content,label
"marg’ilon shahridagi “soy buyi” bolalar shifoxonasi qurilganiga bir necha o’n yillar bo’lmoqda. hozirda ushbu shifoxona marg’ilondagi bolalar uchun yagona tibbiyot muassasasi hisoblanadi. marg’ilon shahri aholisining soni ortib borayotganligi sababli shifoxonada bemorlarni joylashtirish uchun palatalar yetarli emas. bu holat ko’p yillardan buyon ko’plab noqulayliklar va aholining noroziliklarini keltirib chiqarmoqda. shu sababli, mazkur shifoxonani kengaytirish va zamonaviy talablar asosida jihozlash zarur. yuqoridagilarni inobatga olgan holda, marg’ilon shahridagi “soy bo’yi” bolalar shifoxonasida qo’shimcha ko’p o’rinli bino qurishni taklif qilamiz. uch ming  to‘rt yuz yetmish bir",8
"ushbu masala buyicha aholi mutasaddi rahbarlarga ko’p marotaba murojaat qilgan. zangiota tumani (nazarbek)dan o’tgan poyezd yo’li sababli juda ham qiynalib ketdik, har safar poyezd o’tishi uchun katta avtomobil qatnov yo’li yopiladi. ertalab hamma ishga, bog’chaga, maktabga ketayotganda yopiq bo’ladi, kechasi ishdan qaytayotganda ham yopiq bo’ladi, kuni bilan kamida o‘ninchi marta yopiladi. yo’l ochilguncha u yerdagi tirbandlikni ko’rib yoqangizni ushlaysiz. hattoki, tez tibbiy yordam mashinasi va o’t o’chirish mashinalari favqulodda chaqiruv bo’lganda o’tolmay qolib ketishadi, buning natijasida yordamga yetib kelgunicha tegishli obʼekt yonib tugaydi. baʼzi mutasaddilar ko’prik qurilmasligi uchun poyezd yo’lining narigi tarafida aholi kam yashaydi degan bahonalarni vaj qildilar. bu hududda harakat, sada, ittifok, tarnov, ribprom, tekstil va turkiston kabi katta mahallalar bor. aholi ko’pligidan yo’l yopilgan vaqtlarda, ayniksa, ertalab va kechqurun dahshatli tirbandlik vujudga keladi. yuqoridagilarni inobatga olgan holda, aholiga qulayliklar yaratish maqsadida zangiota tumani (nazarbek)dan o’tgan poyezd yo’liga ko’prik qurishni taklif qilamiz. ikki ming  ikki yuz o‘ttiz besh",5
"mamlakatimizda hozirgi kunda kiberxavfsizlikni taʼminlash bo’yicha olib borilayotgan ishlarning mantiqiy davomi sifatida kiberjinoyatchilikka qarshi kurashish maqsadida “kiberxavfsizlik to’g’risida”gi qonunni qabul qilish vaqti keldi. maʼlumki, bu borada singapur davlati boy tajribaga ega hisoblanadi. keyingi o’rinlarda aqsh, malayziya, ummon, estoniya, mavrikiy, avstraliya, gruziya, fransiya, kanada, rossiya kabi davlatlar turadi. bu davlatlarda kiberhimoyani taʼminlash maqsadida yagona qonun qabul qilingan va ushbu qonun asosida boshqa qonunosti hujjatlari ishlab chiqilgan. yuqoridagilardan kelib chiqib, rivojlangan xorijiy davlatlarning tajribasini to’liq o’rgangan holda, o’zbekiston respublikasining “kiberxavfsizlik to’g’risida”gi qonuni loyihasini ishlab chiqish kerak. bu borada, yevropa ittifoqi aʼzosi bo’lgan davlatlarning qirq sakkiz moddadan iborat “kiberjinoyatchilik to’g’risida”gi konvensiyaning normalarini o’rganish va uning zarur moddalariga qo’shilish maqsadga muvofiq. yuqoridagilarni inobatga olgan holda, o’zbekiston respublikasining “kiberxavfsizlik to’g’risida”gi qonunini qabul qilishni taklif qilamiz. ikki ming  bir yuz oltmish",0
"ko’chmas mulk, xususan, yerni ajratish yoki bino-inshootga egalik qilish to’g’risidagi hokim qarorini olish uchun ko’p vaqt va mablag’ sarf etilmoqda, ushbu jarayonda fuqarolar sarson-sargardon bo’lishmoqda. shu sababli, ko’chmas mulkka nisbatan egalik huquqini beruvchi qaror va boshqa shu kabi hujjatlarni onlayn tarzda olish imkoniyatini yaratish kerak. bu holat insonlarning mulkdor bo’lish huquqlarini adolatli va shaffof tarzda taʼminlanishiga xizmat qiladi. yuqoridagilarni inobatga olgan holda, ko’chmas mulkka egalik huquqini beruvchi qarorni onlayn tarzda olish imkonini yaratishni taklif qilamiz. ikki ming  uch yuz yigirma",0
"hozirgi kunda bolalarni bog’chaga chiqish yoshi uchinchi yosh qilib belgilangan. turli sabablarga ko’ra onalar ishga chiqishga majbur bo’lishadi. ammo farzandini uch yoshga to’lmagani uchun bog’cha qabul qilmaydi. shu sababli, farzand har yerda sarson bo’ladi. xususiy bog’chalar esa juda qimmat bo’lib, uni to’lashga hammaning ham moddiy imkoniyati yetmaydi. yuqoridagilarni inobatga olgan holda, davlat maktabgacha taʼlim muassasalariga bolalarni qabul qilish yoshini ikki yosh etib o’zgartirishni taklif qilamiz. bu bilan yosh bolasi bor onalarning ishlashi va o’qishlari uchun katta imkoniyat yaratilgan bo’lar edi. ikki ming  bir yuz bir",6
"qonunchilik palatasi deputatlari va xalq deputatlari mahalliy kengashi deputatlari amaldagi qonunchilik, bo’layotgan o’zgarishlar, saylov okrugida olib borayotgan ishlari va rejalari haqida maʼlumot berish, saylovchilar bilan doimiy aloqa qilishni taʼminlash maqsadida ijtimoiy tarmoqlarda o’z kanallarini ochishlarini istar edik. aksariyat deputatlar ochishgan, biroq ko’pchilik deputatlarni saylovchilari bilishmaydi, unga qanday bog’lanish yo’llarini topisha olmay sarson bo’lishmoqda. yuqoridagilarni inobatga olgan holda, qonunchilik palatasi deputatlari va xalq deputatlari mahalliy kengashi deputatlarining ijtimoiy tarmoqlarda kanallarini ochishini taklif qilamiz. bir ming  to‘qqiz yuz o‘n",0
"hozirgi kunda avtomobil yo’llarida harakat ko’payishi oqibatida shaxsiy transport vositasida qisqa masofaga borib kelish o’zini oqlamaydi, bu yana-da tirbandliklarga sabab bo’lmoqda. ushbu holat boshqa arzonroq va kamchiqim transport vositalariga (yaʼni velosiped, samokat va h.k) ehtiyojni tobora oshirmoqda. ammo, ko’p qavatli uy-joylarda bugun velosipedni saqlashning imkoni yo’q. taklifim shuki, eski va yangi qurilayotgan barcha ko’p qavatli uylarda yopiq (tom va panjara) veloturargohlar qurishni majburiy qilish kerak. veloturargohlar avtoturargohlar kabi ko’p joy va qurilish materiallarini talab etmaydi. ularni usti profnastil va atrofi panjara bilan o’ralib, shahar bo’ylab tashkil etilayotgan videokuzatuv tarmog’iga ulash kifoya etadi. yuqoridagilarni inobatga olgan holda, yangi qurilayotgan bino-inshootlar va turar-joy majmualarida veloturargohlarni qurishni majburiy etib belgilashni taklif qilamiz. ikki ming  yetti yuz yetmish yetti",5
"so’nggi yillarda oliy taʼlim muassasalarining bakalavr bosqichiga abituriyentlarning bir nechta yo’nalishlar bo’yicha hujjat topshirib, tanlovda ishtirok etish tartibi joriy etildi. mazkur tartibni magistratura yo’nalishlari uchun xam tadbiq etish kerak. shuningdek, magistraturaga ham hujjatlarni onlayn tarzda topshirish amaliyotini yo’lga qo’yish ko’plab qulayliklarni yaratgan bo’lar edi. yuqoridagilarni inobatga olgan holda, magistraturada ham bir nechta yo’nalish bo’yicha onlayn tarzda hujjat topshirish amaliyotini joriy etishni taklif qilamiz. sakkiz ming  sakkiz yuz sakson ikki",7
"andijon shahar yangi bozor hududidagi mumtoz va xolis savdo markazlari joylashgan boburshoh ko’chasi kesishmasida piyodalar uchun yer osti o’tish yo’lini tashkil etish kerak. xolis va mumtoz savdo markazlari oldida boburshoh ko’chasida yo’l harakati ishtirokchilari o’rtasida tartibsizlik juda yuqori. bu joyda svetofor uzluksiz ishlab turadi, lekin transport hamda piyodalar oqimining ko’pligi sababli doimiy tirbandlik yuzaga keladi. shu maqsadda, ushbu ko’chada piyodalarning yo’lni kesib o’tishlari uchun yer osti yo’li yoki osma ko’prik qurish kerak. ushbu inshoot qurilsa, aholi uchun qulaylik yaratilgan bo’lar edi. ko’chadagi tartibsizlik va tirbandliklarni oldi olingan bo’lar edi. yuqoridagilarni inobatga olgan holda, andijon shahar yangi bozor hududidagi boburshoh ko’chasida piyodalar uchun yer osti o’tish yo’li yoki osma ko’prik qurishni taklif qilamiz. ikki ming  bir yuz qirq olti",5
"oʻzbekiston respublikasining koʻpriklar va boshqa muhim avtomobil transporti obʼyektlarining harf-raqamli raqamlanishi. bir butun nol barcha avtomobil transportining asosiy ob'ektlari, ayniqsa xalqaro yo'nalishlarda, masalan harflar tamoyiliga ko'ra. bu ibora yoki ism viloyat, viloyat, shahar, tumanga mansubligiga qarab, raqamlar esa markazdan masofa tamoyiliga ko‘ra kilometrlarda qo‘yilishi kerak. ikki butun nol chorraha, masalan harf-raqam tamoyiliga ko'ra. viloyat, viloyat, shahar, tumanga tegishli bo'lgan xat va raqam, ya'ni seriya raqami, radial printsipga ko'ra - markazdan halqa zonalarini olib tashlash. uch butun nol jamoat transporti bekatlari. nomlarni alfanumerik raqamlash bo'yicha to'ldiring, masalan seriya raqami printsipiga ko'ra yoki radial printsipga ko'ra - halqa zonalarini markazdan olib tashlash. yuqoridagi takliflar asosida qonunchilikka kiritilayotgan o‘zgartirishlar transport vositalari sonining ko‘payishi sharoitida harakatni optimallashtirish, tirbandliklarni kamaytirish, yo‘l-transport hodisalari sonini kamaytirish hamda barcha yo‘l harakati qatnashchilarining vaqtini sezilarli darajada tejash imkonini beradi. . bu o‘zgarishlar xalqaro turizmni rivojlantirish va respublikaga jalb etish tizimiga katta hissa qo‘shadi. ikki ming  to‘rt yuz oltmish uch",5
"kasalliklar va ular bilan bog‘liq sog‘liq muammolarining xalqaro statistik tasnifi asosida o‘zbek va ingliz tillarida xalqaro standartlarga muvofiq nogironlik guvohnomasini berish zarur. kasalliklar va ular bilan bog'liq sog'liq muammolarining xalqaro statistik tasnifi sog'liqni saqlash sohasida etakchi statistik va tasniflash tizimi sifatida foydalaniladigan hujjatdir. u jahon sog'liqni saqlash tashkiloti (voz) rahbarligi ostida har o'n yilda bir marta ko'rib chiqiladi. kasalliklarning xalqaro tasnifi (icd) - uslubiy yondashuvlar birligini va materiallarning xalqaro taqqoslanuvchanligini ta'minlaydigan me'yoriy hujjat. hozirgi vaqtda o'ninchi revizion kasalliklarning xalqaro tasnifi (icd o‘n , inglizcha icd o‘n ) amal qiladi. xalqaro standartlar bo‘yicha o‘zbek va ingliz tillarida nogironlik guvohnomalarining berilishi o‘zbekiston respublikasi nogironlarining xorijiy davlatlarga davolanish uchun borishlarida katta yordam beradi. ikki ming  sakkiz yuz o‘ttiz uch",3
"hozirgi kunda televideniye kanallari soni ortib bormoqda, afsuski aksariyat kanallarda faqatgina ko’ngilochar dasturlar va yutuqli o’yinlar haqidagi ko’rsatuvlar, xorij seriallari urfga aylandi. hayot faqat o’yin-kulgudan iborat emasku, bu haqida qancha kuyinib gapirsak ham eʼtirozimiz tugamaydi. ammo barcha soha vazirlarining har oylik hisobotlari hamda oliy majlis palatalarida ko’rib chiqilayotgan qonunlar va qarorlar loyihalari ommaviy axborot vositalari efirlarida to’liq (jonli efirda) berib borilmaydi. shuning uchun barcha davlat boshqaruvi va xo’jalik boshqaruvi organlari rahbarlarining amalga oshirgan ishlari yakunlari xamda kelgusidagi rejalari haqida oliy majlis palatalarida beriladigan hisobotlarini ommaviy axborot vositalari orqali to’g’ridan-to’g’ri efirga uzatish kerak. shuningdek, hisobotlarni barcha davlat boshqaruvi va xo’jalik boshqaruvi organlarining shaxsan birinchi rahbarlarining o’zi berishi shart deb hisoblayman. davlatimiz rahbari ishonib rahbar etib tayinlagan xodim qanday ishlarni amalga oshirayotgani, yurtimiz taraqqiyoti yo’lida olib borayotgan faoliyati haqida xalqni xabardor etib borishi zarur. yuqoridagilarni inobatga olgan holda, xalq deputatlari mahalliy kengashlari va oliy majlis qonunchilik palatasida birinchi rahbarlarning beradigan hisobotlarini ommaviy axborot vositalari orqali to’g’ridan-to’g’ri efirga uzatib borish amaliyotini joriy etishni taklif qilamiz. ikki ming  olti yuz to‘qson to‘qqiz",0
"andijon shahrining bobur shox ko’chasi va o’zbekiston shox ko’chasi kesishadigan chorrahada (hamkor biznes markazi yonida) transport vositalarining harakati svetofor yordamida boshqarilayotgan bo’lsada, ko’p hollarda tirbandliklar hosil bo’lmoqda. o’zbekiston ko’chasi bo’yicha harakatlanib kelayotgan va chap tomonga burilib bobur shox ko’chasi orqali eski shahar bozoriga bormoqchi bo’lgan chorrahaga yaqinlashib kelayotgan avtomashina tirbandlik tufayli aksariyat hollarda svetoforning ruxsat beruvchi yashil chirog’ini yonishini uchinchi marta kutib chorrahani kesib o’tmoqda. ushbu chorrahada tirbandlikni vujudga kelishini sababi bu chapga buriladigan haydovchi avval qarama-qarshi yo’nalishdan kelayotgan avtomobillarni va undan keyin piyodani o’tkazib yuborishi kerak. bu harakatga (harakatsizlikka) esa vaqt kerak. vaqt esa svetoforni yashil chirog’i yonish vaqti sekundlar bilan cheklangan. o’z-o’zidan bu vaqt oralig’ida chapga buriladigan avtomashinalar soni chorrahani yarim kengligi bilan o’lchanib beshinchi yoki olti ta bo’lishi mumkin. ushbu chorrahaning to’rttala tomoniga ham chapga burilish uchun svetoforning ko’shimcha yashil seksiyasini o’rnatish kerak. chapga burilayotgan avtotransport vositasiga o’z yo’nalishi bilan halaqit beradigan qarama-qarshi yo’nalishdagi avtotransport vositalariga va piyodaga harakatlanish svetoforning qizil chirog’i bilan taʼqiqlansin. ushbu taklifni respublikamizning boshqa hududlarida ham qo’llash mumkin. to‘rt ming  uch yuz o‘n to‘rt",5
"samarqand viloyati urgut tumani ishlab chiqarish bo’yicha viloyatdagi yetakchi tumanlardan hisoblanadi. ammo tumanda ishsizlik va kompyuter texnologiyalarini qo’llash bilan bog’liq muammolar bor. shu sababdan, urgut tumanida ishsizlik darajasini pasaytirish va yoshlarni foydali mashg’ulotlar bilan shug’ullanishlari uchun ularga sharoit yaratib berish maqsadida “urgut tumani dasturchilar markazi”ni tashkil etishni taklif etaman. bu yerda yoshlarda robototexnika, veb-saytlar yaratish, androidlar uchun ilovalar yaratish, raqamli marketing, turli xildagi dasturlarni yaratish va loyihalar bilan ishlash borasida ko’nikmalarni shakllantirishga erishiladi. bu esa kelajakda raqamli iqtisodiyot uchun ham malakali mutaxassislar tayyorlashga xizmat qiladi. yuqoridagilarni inobatga olgan holda, urgut tumanida dasturchilar markazini tuman hokimligining investitsiya dasturi asosida yoki hamkorlar bilan birgalikda tashkil etishni taklif qilamiz. markaz bilan korxona va tashkilotlar ham ixtiyoriy ravishda hamkorlik qilib, o’zlari uchun tayyor mutaxassislarni tayyorlab, o’qitib o’z faoliyatlariga jalb qilishlari mumkin bo’ladi. ikki ming  to‘rt yuz ikki",0
"tumanlarda yoki qishloqlarda aholi xonadonlarida tabiiy gaz yo’qligi sababli elektr energiya tarifini qish mavsumida o‘ttizinchi qirqinchi foizga qisqartirish lozim deb bilaman. sababi, bir xonadonda kamida ikki ta oila yashaydi, bu degani ikki uyni qishda isitishni anglatadi. agarda bitta xonadonga bitta elektr isitgich bo’lsa, u oyida kamida bir ming  to‘rt yuz kv ishlaydi masalan, bu degani bitta elektr pechka uchun to‘rt yuz ming so’mdan ziyod to’lov to’lashni talab etadi, bunday holat juda ham ko’p uchraydi. tumandagi oilalar daromadiga olib qaraganda bu juda qimmatga tushmoqda. mening taklifim shundan iboratki, qish mavsumida tumanlar va qishloqlarda elektr energiyasi tarifi o‘ttizinchi qirqinchi foizga kamaytirilsa, aholi uylarini isitish bilan bog’liq muammolarga kamroq duch kelardi. boshqa davlatlarda kunduzgi va kechki tariflar mavjud. ayrim davlatlarda tuman va qishloqlarda shahar markazidan arzonroq tariflar ham bor. olti ming  to‘rt yuz to‘qson yetti",8
"hozirgi kunda o’zbekistonda hamshiralik hamda feldsherlik taʼlim yo’nalishini tugatgan o’rta va oliy maʼlumotli ishsiz uy bekalari ko’pchilikni tashkil qiladi. qo’shimcha ish bilan band bo’lish uchun ularga hamshiralik faoliyati uchun litsenziya berishni taklif qilaman. bu turdagi hamshiralarga shifokorning yozma retsepti va ko’rsatmasi asosida xizmat ko’rsatishiga ruxsat berish kerak. og’ir ahvoldagi bemorlarga faqat tibbiyot maskanida, shifokor nazorati bilan tibbiy yordam beriladi. ammo bitta oddiy yoki osma ukol qo’yish, yengil muolajalar uchun hamshiralikka litsenziya bilan ruxsat berish kerak. agarda o’rta va oliy maʼlumotli o’qigan hamshira uy bekalariga hamshiralik faoliyati uchun litsenziya berilsa, ish o’rinlari ko’payadi va fuqarolar retsept asosida muolaja olish uchun shifoxonalarda uzoq navbatlarda turmagan bo’lishar edi. ikki ming  sakkiz yuz o‘n to‘rt",7
"viloyat va tuman (shahar) hokimlari tele va radiokanallar orqali aholiga har chorakda hisobot taqdim etib borsa, bu orqali jamoatchilik nazorati kuchaytiriladi, eng kamida efir vaqtida murojaat qilgan fuqarolarning murojaatlari ijobiy hal etiladi. xalq bilan samarali muloqot tashkil etiladi, ularga islohotlar mazmuni to’g’ridan-to’g’ri rahbarlar orqali yetkaziladi, rahbar xodimlar, hokimlarning masʼuliyati ortadi. shu sababli, viloyat va tuman (shahar) hokimlarining tele va radiokanallar orqali xalqqa har chorakda to’g’ridan-to’g’ri hisobot taqdim etib borish amaliyotini joriy etishni taklif qilaman. to‘qqiz ming  to‘rt yuz qirq olti",0
"avtomobil boshqarishga ruxsat beruvchi guvohnoma olish uchun avtomaktablarda o’qish majburiyligini bekor qilishni taklif qilaman. avtomaktablarda o’qitishdan maqsad nima? yo’l harakati qoidalarini o’rgatishmi, buni mustaqil o’qib-o’rganish ham mumkin. yoki avtomobil boshqarishni o’rganishmi? buni biror qarindosh yoki tanish yonida yurib ham o’rganish mumkin. hozirda maktablar o’qitish xizmati uchun ikkiinchi uchinchi million so’raydi. maqsad pul to’lashmi, bu pulni o’z qarindoshimizga bersak ham bo’ladi. baribir yhxbda imtihon topshirmagunimizcha “prava” bermaydi. shunday ekan, iib yxxbda imtixon topshirish uchun to’lovlarni amalga oshirgan fuqarolardan avval nazariy, nazariy imtixondan o’tganlardan amaliy imtihon olinib, imtihon topshirganlarga toifali haydovchilik guvoxnomasi topshirilishi yetarli bo’ladi. men avtomaktablarni qatʼiy berkitish tarafdori emasman, balki avtomaktablarda o’qishni ixtiyoriy qilib, avtomaktablarda o’qimaganlar ham, o’z malakalariga ishonishsa, yhxb xuzurida imtixon topshirishlariga ruxsat berilishini taklif qilaman. bu taklifimni tegishli vakolatli organlar tasdiqlashlari jamiyatimiz ravnaqiga hissa qo’shadi. chunki jamiyatni taraqqiy ettiruvchi kuch – bu avtotransport sohasidir. chunki ishlab chiqarish va savdo tizimi yaxshi bo’lishi uchun, avvalo, transport tizimi yaxshi rivojlangan bo’lishi talab qilinadi. yuqoridagilarni inobatga olgan holda, haydovchilik guvohnomasini olish uchun avtomaktablarda o’qish majburiyligini bekor qilishni taklif qilamiz. olti ming  besh yuz ellik to‘rt",5
